parameter_name,parameter_value,error,metric,ID
alpha,5.993970308796807,685.339473014471,open_biphone_4,16
gamma,0.4887108770989912,685.339473014471,open_biphone_4,16
delta,0.2464819594118331,685.339473014471,open_biphone_4,16
overlap,0.23293687592032,685.339473014471,open_biphone_4,16
sigma,0.3372114852914215,685.339473014471,open_biphone_4,16
tau,0.6212703610148782,685.339473014471,open_biphone_4,16
b,2.1803090927411484,685.339473014471,open_biphone_4,16
base,0.8894614912299263,685.339473014471,open_biphone_4,16
theta,1.9961688711494086,685.339473014471,open_biphone_4,16
sim_ELI,0.6822582998588996,685.339473014471,open_biphone_4,16
alpha,1.232735566603906,466.4048121681295,open_biphone_4,17
gamma,0.021516021271816847,466.4048121681295,open_biphone_4,17
delta,0.0010645158523900828,466.4048121681295,open_biphone_4,17
overlap,0.059316420961225254,466.4048121681295,open_biphone_4,17
sigma,0.16770123131586817,466.4048121681295,open_biphone_4,17
tau,0.14239643048771625,466.4048121681295,open_biphone_4,17
b,0.5060369710679311,466.4048121681295,open_biphone_4,17
base,1.2640503324741356e-5,466.4048121681295,open_biphone_4,17
theta,1.9949133008608069,466.4048121681295,open_biphone_4,17
sim_ELI,0.820575600574327,466.4048121681295,open_biphone_4,17
alpha,3.467938732560395,675.9539362233398,open_biphone_4,18
gamma,0.4267601885253931,675.9539362233398,open_biphone_4,18
delta,0.08092567213404904,675.9539362233398,open_biphone_4,18
overlap,0.042382255003041755,675.9539362233398,open_biphone_4,18
sigma,0.3520820385468577,675.9539362233398,open_biphone_4,18
tau,9.860340449187097,675.9539362233398,open_biphone_4,18
b,0.8068293064129148,675.9539362233398,open_biphone_4,18
base,0.7113422787786127,675.9539362233398,open_biphone_4,18
theta,1.9999999999999742,675.9539362233398,open_biphone_4,18
sim_ELI,0.9531471295859716,675.9539362233398,open_biphone_4,18
alpha,5.99746881948232,732.2856877147003,open_biphone_4,19
gamma,0.4321922614473752,732.2856877147003,open_biphone_4,19
delta,0.24508617569034463,732.2856877147003,open_biphone_4,19
overlap,0.43566913645596883,732.2856877147003,open_biphone_4,19
sigma,0.2699374628645214,732.2856877147003,open_biphone_4,19
tau,0.880162003123489,732.2856877147003,open_biphone_4,19
b,1.0436373828795193,732.2856877147003,open_biphone_4,19
base,0.394843332318827,732.2856877147003,open_biphone_4,19
theta,1.891884824151616,732.2856877147003,open_biphone_4,19
sim_ELI,0.6226281351736419,732.2856877147003,open_biphone_4,19
alpha,5.997924265089633,777.3682297683188,open_biphone_4,20
gamma,0.5434261546994356,777.3682297683188,open_biphone_4,20
delta,0.24817843994929803,777.3682297683188,open_biphone_4,20
overlap,0.1482354015155425,777.3682297683188,open_biphone_4,20
sigma,0.24559572936376667,777.3682297683188,open_biphone_4,20
tau,0.5837175301375562,777.3682297683188,open_biphone_4,20
b,1.018376895550465,777.3682297683188,open_biphone_4,20
base,0.5176346301166326,777.3682297683188,open_biphone_4,20
theta,1.7236803488650232,777.3682297683188,open_biphone_4,20
sim_ELI,0.9988964061623389,777.3682297683188,open_biphone_4,20
alpha,5.013777309241853,688.1959359366049,open_biphone_4,21
gamma,0.4832820708123821,688.1959359366049,open_biphone_4,21
delta,0.17045234339967008,688.1959359366049,open_biphone_4,21
overlap,0.5441648587519937,688.1959359366049,open_biphone_4,21
sigma,0.3148078791148668,688.1959359366049,open_biphone_4,21
tau,0.676797117019022,688.1959359366049,open_biphone_4,21
b,1.6435670807645628,688.1959359366049,open_biphone_4,21
base,3.065651365644957e-8,688.1959359366049,open_biphone_4,21
theta,1.3450505603220233,688.1959359366049,open_biphone_4,21
sim_ELI,0.3272815611446935,688.1959359366049,open_biphone_4,21
alpha,0.7809453961849944,474.0605553830384,open_biphone_4,22
gamma,0.4093560523295962,474.0605553830384,open_biphone_4,22
delta,0.001046612731521353,474.0605553830384,open_biphone_4,22
overlap,0.3021126064740776,474.0605553830384,open_biphone_4,22
sigma,0.2816179400641145,474.0605553830384,open_biphone_4,22
tau,0.625490551810053,474.0605553830384,open_biphone_4,22
b,1.6749910742759224,474.0605553830384,open_biphone_4,22
base,1.029733967054241,474.0605553830384,open_biphone_4,22
theta,1.9992540621646715,474.0605553830384,open_biphone_4,22
sim_ELI,0.6682818513159847,474.0605553830384,open_biphone_4,22
alpha,5.748015872366089,539.3175006305271,open_biphone_4,23
gamma,0.2138474874712384,539.3175006305271,open_biphone_4,23
delta,0.08961075993289644,539.3175006305271,open_biphone_4,23
overlap,0.23195196444982188,539.3175006305271,open_biphone_4,23
sigma,0.9277048538575596,539.3175006305271,open_biphone_4,23
tau,2.511851972650695,539.3175006305271,open_biphone_4,23
b,2.3987963325671977,539.3175006305271,open_biphone_4,23
base,1.418666488382111e-7,539.3175006305271,open_biphone_4,23
theta,1.9999526677159978,539.3175006305271,open_biphone_4,23
sim_ELI,0.19518130617340687,539.3175006305271,open_biphone_4,23
alpha,5.994756995236309,879.8614822954625,open_biphone_4,24
gamma,0.4755881043893003,879.8614822954625,open_biphone_4,24
delta,0.247019457411995,879.8614822954625,open_biphone_4,24
overlap,0.5468375273083843,879.8614822954625,open_biphone_4,24
sigma,0.22040753404707256,879.8614822954625,open_biphone_4,24
tau,0.5169199064083371,879.8614822954625,open_biphone_4,24
b,0.918509522173991,879.8614822954625,open_biphone_4,24
base,0.0006357634626975384,879.8614822954625,open_biphone_4,24
theta,1.8661692178041196,879.8614822954625,open_biphone_4,24
sim_ELI,0.5774125188717031,879.8614822954625,open_biphone_4,24
alpha,5.994828947995303,658.3899734280124,open_biphone_4,25
gamma,0.5585681335185786,658.3899734280124,open_biphone_4,25
delta,0.2402234417694383,658.3899734280124,open_biphone_4,25
overlap,0.14412240445231084,658.3899734280124,open_biphone_4,25
sigma,0.21377578900238178,658.3899734280124,open_biphone_4,25
tau,0.30276152283114144,658.3899734280124,open_biphone_4,25
b,0.987498526675761,658.3899734280124,open_biphone_4,25
base,0.4254377510490175,658.3899734280124,open_biphone_4,25
theta,1.4292773963897103,658.3899734280124,open_biphone_4,25
sim_ELI,0.771057454291504,658.3899734280124,open_biphone_4,25
alpha,5.990560103680275,781.3820842579025,open_biphone_4,26
gamma,0.4363450299597095,781.3820842579025,open_biphone_4,26
delta,0.11797329635267766,781.3820842579025,open_biphone_4,26
overlap,0.43213344230039463,781.3820842579025,open_biphone_4,26
sigma,0.5575421756289767,781.3820842579025,open_biphone_4,26
tau,1.0097421091887426,781.3820842579025,open_biphone_4,26
b,1.659781976671847,781.3820842579025,open_biphone_4,26
base,0.00010623815897692317,781.3820842579025,open_biphone_4,26
theta,1.7347554658359423,781.3820842579025,open_biphone_4,26
sim_ELI,0.38411681999130814,781.3820842579025,open_biphone_4,26
alpha,5.994635156884912,873.784367490401,open_biphone_4,27
gamma,0.4231833977775732,873.784367490401,open_biphone_4,27
delta,0.21477559604016705,873.784367490401,open_biphone_4,27
overlap,0.2299644214649347,873.784367490401,open_biphone_4,27
sigma,0.3873254819634617,873.784367490401,open_biphone_4,27
tau,0.6792958233161198,873.784367490401,open_biphone_4,27
b,1.0366213052313147,873.784367490401,open_biphone_4,27
base,0.00020983782344623792,873.784367490401,open_biphone_4,27
theta,1.4130014846946428,873.784367490401,open_biphone_4,27
sim_ELI,0.4726950514272729,873.784367490401,open_biphone_4,27
alpha,4.821101037123716,959.574420222483,open_biphone_4,28
gamma,0.39717620281055793,959.574420222483,open_biphone_4,28
delta,0.0010028725299216564,959.574420222483,open_biphone_4,28
overlap,0.9394133613376623,959.574420222483,open_biphone_4,28
sigma,0.33355479872233645,959.574420222483,open_biphone_4,28
tau,0.6733226158913964,959.574420222483,open_biphone_4,28
b,7.301893587028214,959.574420222483,open_biphone_4,28
base,0.1094939025301686,959.574420222483,open_biphone_4,28
theta,1.9999998083515602,959.574420222483,open_biphone_4,28
sim_ELI,0.17942191473040925,959.574420222483,open_biphone_4,28
alpha,5.989343529410322,609.9973592841889,open_biphone_4,29
gamma,0.34786347660862804,609.9973592841889,open_biphone_4,29
delta,0.18060180891773697,609.9973592841889,open_biphone_4,29
overlap,0.4821205699844046,609.9973592841889,open_biphone_4,29
sigma,0.38508854376792956,609.9973592841889,open_biphone_4,29
tau,0.9880076682737687,609.9973592841889,open_biphone_4,29
b,1.5939732573115262,609.9973592841889,open_biphone_4,29
base,0.0005833293893957355,609.9973592841889,open_biphone_4,29
theta,1.999419849467881,609.9973592841889,open_biphone_4,29
sim_ELI,0.38020949424820893,609.9973592841889,open_biphone_4,29
alpha,5.9946377790283965,647.012334492348,open_biphone_4,30
gamma,0.4385497593636726,647.012334492348,open_biphone_4,30
delta,0.26669492818673074,647.012334492348,open_biphone_4,30
overlap,0.36856474463569044,647.012334492348,open_biphone_4,30
sigma,0.16245005660394382,647.012334492348,open_biphone_4,30
tau,0.39584353352507046,647.012334492348,open_biphone_4,30
b,0.9116510889254644,647.012334492348,open_biphone_4,30
base,1.6957619829459413e-5,647.012334492348,open_biphone_4,30
theta,1.638522012007587,647.012334492348,open_biphone_4,30
sim_ELI,0.5797546183554273,647.012334492348,open_biphone_4,30
alpha,5.998021658516483,609.8506090286156,open_biphone_4,31
gamma,0.5863117685689803,609.8506090286156,open_biphone_4,31
delta,0.18682943863103305,609.8506090286156,open_biphone_4,31
overlap,0.001099578516645137,609.8506090286156,open_biphone_4,31
sigma,0.08432108724149419,609.8506090286156,open_biphone_4,31
tau,0.11103592502405696,609.8506090286156,open_biphone_4,31
b,0.23140775621103502,609.8506090286156,open_biphone_4,31
base,0.01991065659436812,609.8506090286156,open_biphone_4,31
theta,1.0379954948510512,609.8506090286156,open_biphone_4,31
sim_ELI,0.8690009500469434,609.8506090286156,open_biphone_4,31
alpha,5.999966147549615,909.7407770284959,open_biphone_4,32
gamma,0.42658458924223924,909.7407770284959,open_biphone_4,32
delta,0.1942870708106599,909.7407770284959,open_biphone_4,32
overlap,0.11950869347727144,909.7407770284959,open_biphone_4,32
sigma,0.4616799108230405,909.7407770284959,open_biphone_4,32
tau,0.7493470533438215,909.7407770284959,open_biphone_4,32
b,1.203769639598771,909.7407770284959,open_biphone_4,32
base,0.3801759851247123,909.7407770284959,open_biphone_4,32
theta,1.6668868466496432,909.7407770284959,open_biphone_4,32
sim_ELI,0.7470501133720242,909.7407770284959,open_biphone_4,32
alpha,5.981012403886448,705.7479346684106,open_biphone_5,1
gamma,0.6166950009653809,705.7479346684106,open_biphone_5,1
delta,0.19988262779292473,705.7479346684106,open_biphone_5,1
overlap,0.5323818954543589,705.7479346684106,open_biphone_5,1
sigma,0.1395723014450435,705.7479346684106,open_biphone_5,1
tau,0.39733020656876905,705.7479346684106,open_biphone_5,1
b,0.5862045675156805,705.7479346684106,open_biphone_5,1
base,6.643387331301117e-6,705.7479346684106,open_biphone_5,1
theta,1.8263873568517657,705.7479346684106,open_biphone_5,1
sim_ELI,0.6775122339298206,705.7479346684106,open_biphone_5,1
alpha,2.609541254116845,634.6143202233226,open_biphone_5,2
gamma,0.3435645186292143,634.6143202233226,open_biphone_5,2
delta,0.0010386198048898385,634.6143202233226,open_biphone_5,2
overlap,0.1719473270091217,634.6143202233226,open_biphone_5,2
sigma,0.652041035261577,634.6143202233226,open_biphone_5,2
tau,1.4346602960471944,634.6143202233226,open_biphone_5,2
b,2.289955003379104,634.6143202233226,open_biphone_5,2
base,0.460849937852256,634.6143202233226,open_biphone_5,2
theta,1.9998761626408803,634.6143202233226,open_biphone_5,2
sim_ELI,0.35495990299929064,634.6143202233226,open_biphone_5,2
alpha,2.0165972801834364,444.82401421819355,open_biphone_5,3
gamma,0.13029556755171504,444.82401421819355,open_biphone_5,3
delta,0.0010146636810354631,444.82401421819355,open_biphone_5,3
overlap,0.3739870447748836,444.82401421819355,open_biphone_5,3
sigma,0.4294834988887207,444.82401421819355,open_biphone_5,3
tau,1.2597839846921317,444.82401421819355,open_biphone_5,3
b,1.472819076978896,444.82401421819355,open_biphone_5,3
base,0.0009160182065190748,444.82401421819355,open_biphone_5,3
theta,1.9981299658111737,444.82401421819355,open_biphone_5,3
sim_ELI,0.44086448494588576,444.82401421819355,open_biphone_5,3
alpha,2.9643920875859595,595.1027119364448,open_biphone_5,4
gamma,0.17621821791046083,595.1027119364448,open_biphone_5,4
delta,0.0010001472537901558,595.1027119364448,open_biphone_5,4
overlap,0.39635263529712544,595.1027119364448,open_biphone_5,4
sigma,0.8142789750970666,595.1027119364448,open_biphone_5,4
tau,9.986790835774913,595.1027119364448,open_biphone_5,4
b,3.22855960588752,595.1027119364448,open_biphone_5,4
base,7.767773402590296e-8,595.1027119364448,open_biphone_5,4
theta,1.9999990989779546,595.1027119364448,open_biphone_5,4
sim_ELI,0.16678274404094603,595.1027119364448,open_biphone_5,4
alpha,5.993694871621919,701.7324809670328,open_biphone_5,5
gamma,0.44545548404112195,701.7324809670328,open_biphone_5,5
delta,0.20972150786305122,701.7324809670328,open_biphone_5,5
overlap,0.38784916969220923,701.7324809670328,open_biphone_5,5
sigma,0.35878910291597504,701.7324809670328,open_biphone_5,5
tau,0.859912378114059,701.7324809670328,open_biphone_5,5
b,1.4253925295439167,701.7324809670328,open_biphone_5,5
base,0.0007365756508450859,701.7324809670328,open_biphone_5,5
theta,1.3117327189916632,701.7324809670328,open_biphone_5,5
sim_ELI,0.34837934455677205,701.7324809670328,open_biphone_5,5
alpha,5.995781064654587,848.1921116763799,open_biphone_5,6
gamma,0.41184793083227184,848.1921116763799,open_biphone_5,6
delta,0.22593545967417625,848.1921116763799,open_biphone_5,6
overlap,0.4434929112556853,848.1921116763799,open_biphone_5,6
sigma,0.42624282618545584,848.1921116763799,open_biphone_5,6
tau,1.178658800161408,848.1921116763799,open_biphone_5,6
b,2.2861876111781125,848.1921116763799,open_biphone_5,6
base,0.5595017410994426,848.1921116763799,open_biphone_5,6
theta,1.877235330984146,848.1921116763799,open_biphone_5,6
sim_ELI,0.5299370178429157,848.1921116763799,open_biphone_5,6
alpha,5.988469385746913,602.9555120824084,open_biphone_5,7
gamma,0.41989464727865544,602.9555120824084,open_biphone_5,7
delta,0.20544905288137025,602.9555120824084,open_biphone_5,7
overlap,0.5272638369450083,602.9555120824084,open_biphone_5,7
sigma,0.2597130628271143,602.9555120824084,open_biphone_5,7
tau,0.6341793893685076,602.9555120824084,open_biphone_5,7
b,1.343513347113449,602.9555120824084,open_biphone_5,7
base,0.017264907471376396,602.9555120824084,open_biphone_5,7
theta,1.9999449086570773,602.9555120824084,open_biphone_5,7
sim_ELI,0.42587502818417183,602.9555120824084,open_biphone_5,7
alpha,5.9969456860413715,736.0151833526478,open_biphone_5,8
gamma,0.4883383224518041,736.0151833526478,open_biphone_5,8
delta,0.24817954957298213,736.0151833526478,open_biphone_5,8
overlap,0.4592479824326103,736.0151833526478,open_biphone_5,8
sigma,0.32176479920065254,736.0151833526478,open_biphone_5,8
tau,0.6877501009787964,736.0151833526478,open_biphone_5,8
b,2.328101701700371,736.0151833526478,open_biphone_5,8
base,0.41759548026971977,736.0151833526478,open_biphone_5,8
theta,1.4086838763191882,736.0151833526478,open_biphone_5,8
sim_ELI,0.43778785095424466,736.0151833526478,open_biphone_5,8
alpha,3.6619549436160836,941.31585563268,open_biphone_5,9
gamma,0.5342533670088236,941.31585563268,open_biphone_5,9
delta,0.1787182719048818,941.31585563268,open_biphone_5,9
overlap,0.3967663979718206,941.31585563268,open_biphone_5,9
sigma,0.31747531609201485,941.31585563268,open_biphone_5,9
tau,0.7772376139499323,941.31585563268,open_biphone_5,9
b,1.1321702495733341,941.31585563268,open_biphone_5,9
base,5.254082898274743e-10,941.31585563268,open_biphone_5,9
theta,1.2585207767242133,941.31585563268,open_biphone_5,9
sim_ELI,0.47184187115144227,941.31585563268,open_biphone_5,9
alpha,5.993182469672191,625.4204348617964,open_biphone_5,10
gamma,0.47101578502721464,625.4204348617964,open_biphone_5,10
delta,0.2783774749704606,625.4204348617964,open_biphone_5,10
overlap,0.3301084398416464,625.4204348617964,open_biphone_5,10
sigma,0.16084955092322967,625.4204348617964,open_biphone_5,10
tau,0.4325524330422537,625.4204348617964,open_biphone_5,10
b,0.8536789060913793,625.4204348617964,open_biphone_5,10
base,0.5420356915567122,625.4204348617964,open_biphone_5,10
theta,1.9944725974602957,625.4204348617964,open_biphone_5,10
sim_ELI,0.7236119491177788,625.4204348617964,open_biphone_5,10
alpha,2.9987738316693036,266.5594915315423,open_biphone_5,11
gamma,0.1198884003353044,266.5594915315423,open_biphone_5,11
delta,0.0010000000040048373,266.5594915315423,open_biphone_5,11
overlap,0.3307117661491129,266.5594915315423,open_biphone_5,11
sigma,0.5338218394236061,266.5594915315423,open_biphone_5,11
tau,9.991603350777725,266.5594915315423,open_biphone_5,11
b,2.9601265036055433,266.5594915315423,open_biphone_5,11
base,9.737169529139875e-13,266.5594915315423,open_biphone_5,11
theta,1.999999999964414,266.5594915315423,open_biphone_5,11
sim_ELI,0.3623803624917171,266.5594915315423,open_biphone_5,11
alpha,5.994713412333712,600.6556746632075,open_biphone_5,12
gamma,0.5256179299844628,600.6556746632075,open_biphone_5,12
delta,0.18153823218025025,600.6556746632075,open_biphone_5,12
overlap,0.16872681366042,600.6556746632075,open_biphone_5,12
sigma,0.2935059506524766,600.6556746632075,open_biphone_5,12
tau,0.383794035609976,600.6556746632075,open_biphone_5,12
b,1.3589096469788762,600.6556746632075,open_biphone_5,12
base,0.16381991846586563,600.6556746632075,open_biphone_5,12
theta,1.2180523189410406,600.6556746632075,open_biphone_5,12
sim_ELI,0.5584703164461172,600.6556746632075,open_biphone_5,12
alpha,5.999999999998321,417.44355703799266,open_biphone_5,13
gamma,0.47386558360312864,417.44355703799266,open_biphone_5,13
delta,0.198809863849291,417.44355703799266,open_biphone_5,13
overlap,0.13817412222561049,417.44355703799266,open_biphone_5,13
sigma,0.2477734939229148,417.44355703799266,open_biphone_5,13
tau,9.261011383330938,417.44355703799266,open_biphone_5,13
b,0.838945349863789,417.44355703799266,open_biphone_5,13
base,1.0383876843057274,417.44355703799266,open_biphone_5,13
theta,1.9999999999999802,417.44355703799266,open_biphone_5,13
sim_ELI,0.9999999999999948,417.44355703799266,open_biphone_5,13
alpha,4.4373922316413825,706.1329967915328,open_biphone_5,14
gamma,0.3701969750614333,706.1329967915328,open_biphone_5,14
delta,0.2111239512940251,706.1329967915328,open_biphone_5,14
overlap,0.4248210948922442,706.1329967915328,open_biphone_5,14
sigma,0.20320544083141967,706.1329967915328,open_biphone_5,14
tau,0.6550349846785695,706.1329967915328,open_biphone_5,14
b,0.874051245557036,706.1329967915328,open_biphone_5,14
base,8.995603732320103e-6,706.1329967915328,open_biphone_5,14
theta,1.999977352999494,706.1329967915328,open_biphone_5,14
sim_ELI,0.5787354343486059,706.1329967915328,open_biphone_5,14
alpha,5.9974657570627254,861.173849755079,open_biphone_5,15
gamma,0.4875815752463988,861.173849755079,open_biphone_5,15
delta,0.14174401749982884,861.173849755079,open_biphone_5,15
overlap,0.28898756896364103,861.173849755079,open_biphone_5,15
sigma,0.6399692182011629,861.173849755079,open_biphone_5,15
tau,2.033487528024969,861.173849755079,open_biphone_5,15
b,1.6585493084789755,861.173849755079,open_biphone_5,15
base,0.23628874085318094,861.173849755079,open_biphone_5,15
theta,1.9349944792483131,861.173849755079,open_biphone_5,15
sim_ELI,0.4694974462853293,861.173849755079,open_biphone_5,15
alpha,5.993970308796807,685.339473014471,open_biphone_5,16
gamma,0.4887108770989912,685.339473014471,open_biphone_5,16
delta,0.2464819594118331,685.339473014471,open_biphone_5,16
overlap,0.23293687592032,685.339473014471,open_biphone_5,16
sigma,0.3372114852914215,685.339473014471,open_biphone_5,16
tau,0.6212703610148782,685.339473014471,open_biphone_5,16
b,2.1803090927411484,685.339473014471,open_biphone_5,16
base,0.8894614912299263,685.339473014471,open_biphone_5,16
theta,1.9961688711494086,685.339473014471,open_biphone_5,16
sim_ELI,0.6822582998588996,685.339473014471,open_biphone_5,16
alpha,1.232735566603906,466.4048121681295,open_biphone_5,17
gamma,0.021516021271816847,466.4048121681295,open_biphone_5,17
delta,0.0010645158523900828,466.4048121681295,open_biphone_5,17
overlap,0.059316420961225254,466.4048121681295,open_biphone_5,17
sigma,0.16770123131586817,466.4048121681295,open_biphone_5,17
tau,0.14239643048771625,466.4048121681295,open_biphone_5,17
b,0.5060369710679311,466.4048121681295,open_biphone_5,17
base,1.2640503324741356e-5,466.4048121681295,open_biphone_5,17
theta,1.9949133008608069,466.4048121681295,open_biphone_5,17
sim_ELI,0.820575600574327,466.4048121681295,open_biphone_5,17
alpha,3.467938732560395,675.9539362233398,open_biphone_5,18
gamma,0.4267601885253931,675.9539362233398,open_biphone_5,18
delta,0.08092567213404904,675.9539362233398,open_biphone_5,18
overlap,0.042382255003041755,675.9539362233398,open_biphone_5,18
sigma,0.3520820385468577,675.9539362233398,open_biphone_5,18
tau,9.860340449187097,675.9539362233398,open_biphone_5,18
b,0.8068293064129148,675.9539362233398,open_biphone_5,18
base,0.7113422787786127,675.9539362233398,open_biphone_5,18
theta,1.9999999999999742,675.9539362233398,open_biphone_5,18
sim_ELI,0.9531471295859716,675.9539362233398,open_biphone_5,18
alpha,5.99746881948232,732.2856877147003,open_biphone_5,19
gamma,0.4321922614473752,732.2856877147003,open_biphone_5,19
delta,0.24508617569034463,732.2856877147003,open_biphone_5,19
overlap,0.43566913645596883,732.2856877147003,open_biphone_5,19
sigma,0.2699374628645214,732.2856877147003,open_biphone_5,19
tau,0.880162003123489,732.2856877147003,open_biphone_5,19
b,1.0436373828795193,732.2856877147003,open_biphone_5,19
base,0.394843332318827,732.2856877147003,open_biphone_5,19
theta,1.891884824151616,732.2856877147003,open_biphone_5,19
sim_ELI,0.6226281351736419,732.2856877147003,open_biphone_5,19
alpha,5.997924265089633,777.3682297683188,open_biphone_5,20
gamma,0.5434261546994356,777.3682297683188,open_biphone_5,20
delta,0.24817843994929803,777.3682297683188,open_biphone_5,20
overlap,0.1482354015155425,777.3682297683188,open_biphone_5,20
sigma,0.24559572936376667,777.3682297683188,open_biphone_5,20
tau,0.5837175301375562,777.3682297683188,open_biphone_5,20
b,1.018376895550465,777.3682297683188,open_biphone_5,20
base,0.5176346301166326,777.3682297683188,open_biphone_5,20
theta,1.7236803488650232,777.3682297683188,open_biphone_5,20
sim_ELI,0.9988964061623389,777.3682297683188,open_biphone_5,20
alpha,5.013777309241853,688.1959359366049,open_biphone_5,21
gamma,0.4832820708123821,688.1959359366049,open_biphone_5,21
delta,0.17045234339967008,688.1959359366049,open_biphone_5,21
overlap,0.5441648587519937,688.1959359366049,open_biphone_5,21
sigma,0.3148078791148668,688.1959359366049,open_biphone_5,21
tau,0.676797117019022,688.1959359366049,open_biphone_5,21
b,1.6435670807645628,688.1959359366049,open_biphone_5,21
base,3.065651365644957e-8,688.1959359366049,open_biphone_5,21
theta,1.3450505603220233,688.1959359366049,open_biphone_5,21
sim_ELI,0.3272815611446935,688.1959359366049,open_biphone_5,21
alpha,0.7809453961849944,474.0605553830384,open_biphone_5,22
gamma,0.4093560523295962,474.0605553830384,open_biphone_5,22
delta,0.001046612731521353,474.0605553830384,open_biphone_5,22
overlap,0.3021126064740776,474.0605553830384,open_biphone_5,22
sigma,0.2816179400641145,474.0605553830384,open_biphone_5,22
tau,0.625490551810053,474.0605553830384,open_biphone_5,22
b,1.6749910742759224,474.0605553830384,open_biphone_5,22
base,1.029733967054241,474.0605553830384,open_biphone_5,22
theta,1.9992540621646715,474.0605553830384,open_biphone_5,22
sim_ELI,0.6682818513159847,474.0605553830384,open_biphone_5,22
alpha,5.748015872366089,539.3175006305271,open_biphone_5,23
gamma,0.2138474874712384,539.3175006305271,open_biphone_5,23
delta,0.08961075993289644,539.3175006305271,open_biphone_5,23
overlap,0.23195196444982188,539.3175006305271,open_biphone_5,23
sigma,0.9277048538575596,539.3175006305271,open_biphone_5,23
tau,2.511851972650695,539.3175006305271,open_biphone_5,23
b,2.3987963325671977,539.3175006305271,open_biphone_5,23
base,1.418666488382111e-7,539.3175006305271,open_biphone_5,23
theta,1.9999526677159978,539.3175006305271,open_biphone_5,23
sim_ELI,0.19518130617340687,539.3175006305271,open_biphone_5,23
alpha,5.994756995236309,879.8614822954625,open_biphone_5,24
gamma,0.4755881043893003,879.8614822954625,open_biphone_5,24
delta,0.247019457411995,879.8614822954625,open_biphone_5,24
overlap,0.5468375273083843,879.8614822954625,open_biphone_5,24
sigma,0.22040753404707256,879.8614822954625,open_biphone_5,24
tau,0.5169199064083371,879.8614822954625,open_biphone_5,24
b,0.918509522173991,879.8614822954625,open_biphone_5,24
base,0.0006357634626975384,879.8614822954625,open_biphone_5,24
theta,1.8661692178041196,879.8614822954625,open_biphone_5,24
sim_ELI,0.5774125188717031,879.8614822954625,open_biphone_5,24
alpha,5.994828947995303,658.3899734280124,open_biphone_5,25
gamma,0.5585681335185786,658.3899734280124,open_biphone_5,25
delta,0.2402234417694383,658.3899734280124,open_biphone_5,25
overlap,0.14412240445231084,658.3899734280124,open_biphone_5,25
sigma,0.21377578900238178,658.3899734280124,open_biphone_5,25
tau,0.30276152283114144,658.3899734280124,open_biphone_5,25
b,0.987498526675761,658.3899734280124,open_biphone_5,25
base,0.4254377510490175,658.3899734280124,open_biphone_5,25
theta,1.4292773963897103,658.3899734280124,open_biphone_5,25
sim_ELI,0.771057454291504,658.3899734280124,open_biphone_5,25
alpha,5.990560103680275,781.3820842579025,open_biphone_5,26
gamma,0.4363450299597095,781.3820842579025,open_biphone_5,26
delta,0.11797329635267766,781.3820842579025,open_biphone_5,26
overlap,0.43213344230039463,781.3820842579025,open_biphone_5,26
sigma,0.5575421756289767,781.3820842579025,open_biphone_5,26
tau,1.0097421091887426,781.3820842579025,open_biphone_5,26
b,1.659781976671847,781.3820842579025,open_biphone_5,26
base,0.00010623815897692317,781.3820842579025,open_biphone_5,26
theta,1.7347554658359423,781.3820842579025,open_biphone_5,26
sim_ELI,0.38411681999130814,781.3820842579025,open_biphone_5,26
alpha,5.994635156884912,873.784367490401,open_biphone_5,27
gamma,0.4231833977775732,873.784367490401,open_biphone_5,27
delta,0.21477559604016705,873.784367490401,open_biphone_5,27
overlap,0.2299644214649347,873.784367490401,open_biphone_5,27
sigma,0.3873254819634617,873.784367490401,open_biphone_5,27
tau,0.6792958233161198,873.784367490401,open_biphone_5,27
b,1.0366213052313147,873.784367490401,open_biphone_5,27
base,0.00020983782344623792,873.784367490401,open_biphone_5,27
theta,1.4130014846946428,873.784367490401,open_biphone_5,27
sim_ELI,0.4726950514272729,873.784367490401,open_biphone_5,27
alpha,4.821101037123716,959.574420222483,open_biphone_5,28
gamma,0.39717620281055793,959.574420222483,open_biphone_5,28
delta,0.0010028725299216564,959.574420222483,open_biphone_5,28
overlap,0.9394133613376623,959.574420222483,open_biphone_5,28
sigma,0.33355479872233645,959.574420222483,open_biphone_5,28
tau,0.6733226158913964,959.574420222483,open_biphone_5,28
b,7.301893587028214,959.574420222483,open_biphone_5,28
base,0.1094939025301686,959.574420222483,open_biphone_5,28
theta,1.9999998083515602,959.574420222483,open_biphone_5,28
sim_ELI,0.17942191473040925,959.574420222483,open_biphone_5,28
alpha,5.989343529410322,609.9973592841889,open_biphone_5,29
gamma,0.34786347660862804,609.9973592841889,open_biphone_5,29
delta,0.18060180891773697,609.9973592841889,open_biphone_5,29
overlap,0.4821205699844046,609.9973592841889,open_biphone_5,29
sigma,0.38508854376792956,609.9973592841889,open_biphone_5,29
tau,0.9880076682737687,609.9973592841889,open_biphone_5,29
b,1.5939732573115262,609.9973592841889,open_biphone_5,29
base,0.0005833293893957355,609.9973592841889,open_biphone_5,29
theta,1.999419849467881,609.9973592841889,open_biphone_5,29
sim_ELI,0.38020949424820893,609.9973592841889,open_biphone_5,29
alpha,5.9946377790283965,647.012334492348,open_biphone_5,30
